product_name,product_review,user_rating,similarity_score,Sentiment Score
Dinner,Pours a hazy golden yellow. Aroma is tropical fruit and juicy citrus. Flavor is clean and juicy. Has a nice citrus aftertaste. Overall this is a really delicious IPA.,4.5,0.8148409435129009,0.8588
Double Citra®,"A darker shade of yellow in color. Cloudiness gives it a pastel appearance. Forms a moderately sized, fluffy white head. Head is quite stable. Lots of patchy lacing on the way down. Aroma is pungent - I could smell the ripe citrus juiciness as I was pouring the beer. Aroma is intensely citrusy. Juicy tangerine and orange blossom. The taste is more of the same. There is a mild sweetness to the beer that complements the juicy citrus. Tropical fruits, mandarin, and mango. Finishes with a touch of earthiness and an uplifting hint of alcohol. Medium bodied. Moderate bitterness. Lower carbonation gives this an extra smooth mouthfeel.  An excellent beer and about the most perfect expression of the citra hop that I've come across.",4.25,0.8199492253721722,0.8586
Double Sunshine,"Pours orange with a clarity that is nearly translucent with the first 12oz of the beer poured into the glass. It turns to a starburst opaque translucence when the final ounces are poured into the glass. Head is a finger and a half of white foam. Aroma is orange, tangerine, papaya, and light guava. Tropical citrus notes are heavy and out front, with biscuity, earthy, nutty malts and herbal hops adding a big backdrop. Flavor profile is orange, tangerine, papaya, and guava with notable herbal, floral hops and biscuity, earthy, nutty malts. Despite the naming of 'Northeast IPA', the hops are much stickier and less sweet than others of the style. Malts still serve as a backdrop, but not an after thought. It carries a quality balance between hops and malts, while leaning lightly towards the sweet side. Mouth feel is medium in thickness with a crisp texture that touches on effervescent. Overall, very flavorful and surprisingly balanced. Reviewed per the New England IPA style due to its style listing on its profile at the time of review.  Served in a 12oz snifter from a 16oz can. Can 10/11, reviewed 12/2. Reviewed per NE IPA style guidelines.",4.25,0.7996502549909014,0.8577
Dinner,"05/2014 - huge aromas of floral, hops, pineapple, orange up front; the palate is vibrant and is fruity, hoppy, yet a lingering bit of pine; clean, mildly bitter finish. Incredible when fresh AF like this.",4.5,0.8230687365039215,0.8555
Atrial Rubicite,"Blend 1  A - Deep ruby color with pink foam.   S - Raspberry aroma seems to have been moderated a bit by barnyard funk with about a year in the bottle. More of a deep, overripe raspberry aroma.   T - Very nice balance between funk, acidity and sweet raspberries. Delicious.   M - Medium mouthfeel with lightly sharp carbonation. Decent residual sweet stickiness.   O - One of the better Raspberry sours I've had. Not overly sweet but still with an apparent raspberry presence.",4.5,0.8052063818945662,0.8536
Double Citra®,"This poured out as a hazy golden color with a thin white head on top. The retention is thin and some bubbly lacing on the glass. The smell is good but not as great as I was hoping. The nose is slightly fruity citrus on the nose. The taste is big with hops, nice bitter lemon flavors. Some subtle malt in the finish. The mouthfeel is very drinkable, smooth and juicy. Overall this is really good but not as good as some of the HF IPA's.",4.25,0.7961774733564322,0.8522
Sip Of Sunshine,"Rich clear, amber color with white, one finger head. Full bodied and creamy texture. Pine, peach and hops on the nose with sweet nectar, vanilla, bread, and pine flavors. Nice, long lasting hoppy bitterness at the end. So smooth and balanced.",4.25,0.7970123772796274,0.8519
Double Galaxy,"Aromas of orange, tangerine, pineapple, grapefruit, alcohol and flowers Taste is so smooth and balanced. Far from the typical over-resinous or sweetened dipa. Citrus, hint of pepper (alcohol?) but not boozy at all.  Bitterness is dry, fruity, smooth, perfect. Overall, that's the kind of ipa i've always dreamed to drink. One of my best beer from HF so far",4.75,0.8105132742264887,0.8519
Sip Of Sunshine,"Amber color with a thick head with decent retention. Delicious tropical aroma with notes of mango, passion fruit, stone fruit and fresh oranges. Flavor with notes of pine, ruby grapefruit, slightly toasted malts, passion fruit, green resin, spicy and floral hops, a drop of coconut water and tangerine. Dry and bitter aftertaste. Medium velvety body with appropriate carbonation. Alcohol of 8% is very well hidden. Floral, tropical, spicy and resiny DIPA. Intense, but also hoppy balanced with high drinkability. It does have layers of hoppiness. Starting lupulin green, then spicy and lastly tropical. Classic, good stuff.",4.25,0.806094473422458,0.8499
Lou Pepe - Framboise,"2007 vintage opened and served alongside a rich homemade chocolate mousse  A: Medium red body. Slight pinkish hues. Thin, fizzy pink head quickly crashes into a broken collar around the edges. No lacing.  S: Bright raspberries. Nice sweetness with an underlying tartness and sourness that complements it well. Slightly earthy with decent funk.  T: Like the nose, this is all about the raspberries. Not overwhelmingly sweet, but nice and juicy. The sourness and tartness is present but is not puckering... my guests that had never had a true framboise were not bowled over with so much sourness that they couldn't enjoy it! Its got that underlying funk that most cantillon lambics have.  M: Effervescent with assertive carbonation. Medium bodied. Well balanced between sweet and sour/tart.   D: Top notch. The Lou Pepe fruit lambics never fail me.",4.5,0.8016674455349917,0.8475
Green,"Pours hazy cloudy orange with a 1 finger white head. Aroma- mango, orange, pineapple, a little raspberry, and fresh hops! Taste-mango, pineapple, orange pith, grapefruit. Some sappy hop flavor. Mild bitterness in the middle and end. digging the biscuity flavor too. Mouthfeel is pretty pillowy, but a mild zing on the carbonation. Overall- good tasting beer. Nice balance. Not quite as juicy",4.0,0.8007586127105284,0.8446
Haze,Excellent juicy citrus with a hint of bitterness. Full mouthfeel that is super soft. Body matches the flavor with enough sweetness to balance. Tangerine and pineapple.,4.5,0.827772760904772,0.8442
Headroom,"08/2015 - Typical Trillium juiciness on the nose with orange, tangerine, and some citrus up front; notable onion on the palate with a nice sweetness, creaminess, and slightly bitter back end; the finish is clean, bright, fruity, and a touch dank.",4.5,0.8227846652320736,0.8439
Pliny The Elder,"Everything balanced... Amber/orange clear appearance. Smell has a vegetal/grass with a surprising Amount of subtle citrus.  Taste is juicy grapefruit with a minor , not overwhelming, pine bitterness. Feel is dry and balanced. Refreshing  Overall, glad I had this beer",4.25,0.8024206883808574,0.8384
Very Hazy,"Pours cloudy orange, hazy with a two finger head. Smells of dankness and citrus, peppery hops. Taste is a quick bready malt into a tropical smooth beer. That sweet citrus really blasts in. Bitter on the back, but smooth and delicious. Wow... this beer did not disappoint.",4.75,0.797627700046598,0.8362
King Sue,"Pale peach and orange body; hazy; thick and frothy white head with sticky rings of lacing along the glass. Big citrus fruit aroma; pineapple and grapefruit primarily. The taste is made up of bread crust and biscuit malt flavors with some pungent grapefruit notes; mildly tart and zesty with an excellent bitterness edge. Heavy body with a velvety smoothness; dry with a suggestion of alcohol heat; juicy.  By all means this double IPA is eye appealing and exudes some lush citrus aromas. The taste and mouthfeel are rich and deep, combining fine elements of toasted grains with earthy, juicy, and bitter hop qualities. My sample was packaged 05/23/19 with a best by date of 09/20/19.",4.25,0.8093973377770446,0.8316
Very Green,"Hazy, golden yellow, good frothy head, thin lace.  Tropical, sweet, pineapple, hardly any bitterness. Very subtle bitterness  Bitter, pineapple, sweet tropical flavors. Really well balanced. Awesome.  Smooth, crispy, and creamy all at the same dime. X",4.5,0.7977190893016657,0.8294
Double Galaxy,"Growler. Poured like pure fruit juice. Tropicana. Aroma is denser and has less pop than I was expecting. No matter, it still smelled pretty impressive. Galaxy, to me, always has such a ripe, tropical fruity aroma and then the flavor is more assertive. The nose here is mixed citrus with passion fruit. The flavor is more pungent than the nose. A really strong, tropical fruit medley. Passion fruit and some grass. Creamy, full bodied ale. Slightly below my expectations but my head was in the clouds for this one.",4.5,0.7988081920751855,0.8292
Sip Of Sunshine,"16 oz can, packaged 9/21/17. Pours slightly hazy orange gold with a medium bubbly white head that retains fairly well and leaves a little lacing.  The aroma is cracker malts with piney resiny hops and a little fruit.  The flavor is sweet soft fruit with big resiny piney hops with decent bitterness and a lightly sweet fruit finish. The mouthfeel is medium bodied with low carbonation.  Overall, a nice DIPA. I remember it being a bit fruitier with less resin and better balanced on tap.",4.25,0.8108045210513856,0.8288
Double Dry Hopped Congress Street,"Poured from a 750 into a snifter, the beer is an opaque, creamy, peach coloring, almost like orange juice, with a filmy, clingy, white head. Aromas of amazing fruit sweetness, juicy and bright, with notes of passion fruit, orange juice, melon, pineapple, and mango. Wow! Flavors are very juicy forward, heavy on orange and mango, with a solid acidity to boot. Solid highlights of pineapple and melon, with subtle grassy hops characteristics. Big bodied, but with a dry, crisp undertone. The aftertaste is all juice, heavy on orange, but with solid tropical characteristics once again. Minimal bitterness, with a subtle acidity building into the slick, dry finish. Very tasty beer. Very juicy.",4.5,0.8106871388746236,0.8269
Double Citra®,"A- Pours a very light golden straw color with orange hues and a medium sized white head that leaves some lacing.   S- The aroma is intensely mandarin orange forward, with lemon zest and grassy floral notes in the background. A good bit of pineapple comes through later in the aroma, and there's some nice biscuity malt as well. Smells glorious!  T- The flavor is more bitter grapefruit forward, and the lemon zest and grassy/floral flavors are more pronounced than in the aroma. The mandarin orange and pineapple are still there, but not nearly as pronounced. This is a week old growler, and they don't use a tube to fill, so this could be why, since I've had a small pour of this before and it had more of these sweeter flavors. The biscuity malt is very prevalent in the finish, which is dry and bitter.  M- The mouthfeel is nearly perfect, medium bodied, buttery smooth, and just the right carbonation.   O- Overall this is a top notch DIPA, and I can't wait for the next batch to be released!",4.75,0.8022985760966236,0.8247
Fou' Foune,"From tasting notes when I had this on draft. Pours a hazy yellow, orange color without much head at all. The aroma is bright stone fruit and lemon. Not getting the funk I expected. Taste is bright, tart lemon with apricots, more earthy than funky. Mouth feel is medium bodied and crisp making this very drinkable. It still needs time to develop some more complexity, but still excellent.",4.25,0.7941971534632654,0.8233
Headroom,"Bottle. Turbid as a sonbitch. Minimal head. Glowing yellow color. Trillium aroma. Green and fruity hop extract. I smell the intensity of the Mosaic and the exotic Galaxy fruits. Columbus is very underrated. Hop candy sweetness. Flavor starts off with nectarine, guava and citrusy fruit. There is also a green and earthy hop flavor. Slightly spicy hops. Candied, sweet malt finish. Doughy biscuit malt with hops squished in. Not too bitter. Just pure hop goo. Full, creamy body. Similar to many of their other hoppy offerings. I keep coming back, don't I?",4.5,0.8003693294606191,0.8192
Focal Banger,"Drank it from the can, but it tastes cloudy. I'm giving it a 4 for the can art.   Big hops in the nose: orange, pine, grapefruit.   Nice hoppy taste that follows the nose. Orange, heavy pine resin, decent malt backbone. There's a juicy burst on the backend and a pithy bitterness in the aftertaste with sort of a dry puckering finish.  Medium bodied with a soft, pillowy mouthfeel with a slight prickliness.  Delicious.",4.5,0.7992858289834922,0.8126
Zombie Dust,Nice amber color with a white head that dedicates quickly. Fruity hoppy aroma. Taste is a very smooth hoppy without any aftertaste. This IPA's smoothness and rich flavor is its advantage,4.25,0.8320429666195924,0.8126
Sip Of Sunshine,"Tasted from can. Pours a murky gold with nice thick white head. Aroma is grapefruit, pineapple, caramel, pine. Taste is quite bitter with a nice mild sweet malt backbone. Crisp bitterness throughout. Flavors of citrus fruit especially grapefruit with some pine resin and caramel. Very well done. Definite a top tier IPA.",4.5,0.7959455404533765,0.8107
Doubleganger,Very solid double IPA. Basically doppelgänger with more hops. Extremely well balanced and soft. An amazing beer. Mouthfeel is smooth and balanced with crispness and cirtus.,4.5,0.8209040789032169,0.81
Citra,"Notes from 9/17/12.   A: Golden orange with two fingers of creamy, eggshell head. Decent head retention and very nice, sticky lacing.   S: Super juicy with lots of pineapple, mango, grapefruit, and tangerine. Light breadiness. Smells very crisp and refreshing .  T: Similar to the nose – Bright citrus and tropical fruit. Also some subdued floral and pine flavors. Hop forward with medium bitterness. Sweet malt in the background.   M: Medium body, moderate carbonation. Crisp, refreshing.   O: Maybe it’s just homerism at work here, but this is my favorite beer. I can't get enough of it.",5.0,0.7948619302535689,0.8027
Supplication,"Pours a reddish-brownish orange with fine, soft head.  Smell is tart and oaky with notes of cherries, red wine, grapefruit and orange rind.  Taste is tart and funky with notes of cherries, oak and citrus. Very subtle and balanced with a dry, almost coarse finish.  Mouthfeel is medium, with bright carbonation.  Overall, a really nice sour that is subtle and well made, but maybe not as exceptional as I had hoped.",4.0,0.8097298416368149,0.799
Focal Banger,"Wedding gift!  Pours semi hazy with a frothy carbonated head. Looks pretty bubbly. Juicy fruit and mango. Not a totally a total juice bomb, but certainly highlights it. Pine an resin with a light malt bill. Taste is fruity and piney with subtle fruit undertones. Mouthfeel has low carbonation and a strong resinous hop bite. Overall a very tasty IPA that I would trade for",4.5,0.8009708090038009,0.7912
King Sue,"The emphasis in the beer is a strong, sharp, hoppy finish with citrus highlights. It’s a throwback to the brewing style emphasizing a hoppy edge overshadowing a citrus profile. Newer approaches to a DIPA have more balanced citrus flavors with a more subdued hoppy finish. Excellent beer.",4.0,0.8053856936339964,0.7906
Pliny The Younger,"Draft at the brewpub. Pours clear orange-gold with a slender, frothy white head. The nose has a lot of piney hops, pale bread, tangerine, light grass. Medium sweet flavor with some juicy melon, tangerine, light piney bitterness, peach, alcohol. Full bodied, lightly chewy, with fine to average carbonation. Warming finish, lightly resinous, with lots of juicy citrus fruits, tangerine, some grapefruit, nips of boosty alcohol, orange, mango, mellow bitter grass and citrus rind. Well, it’s very good, and very drinkable, but there are more expressive ’imperial’ IPAs out there nowadays. Still, I can appreciate that this is juicy and drinkable stuff.",4.25,0.8023995832756791,0.7874
Atrial Rubicite,"09/2014 - Incredible raspberry and cherry aromas with some oaky, yeast coming through; tart, acidic, fruity, flavorful body; wee thin of a body, but it's superb overall!",4.5,0.8259362690895284,0.7871
Zombie Dust,"Bottled on 5/11/16 and served in a sonic. Pours lovely burnt orange hue with a translucent claret and a dense, 1.5 inch, cream-colored head. Delicate citrus notes, a hint of something floral and a light biscuit malt presence. Taste follows nose; however, a bit more malt forward than anticipated, albeit not overly so for the style with a earthy/herbal bitterness that reveals itself at the finish. Mouthfeel is light in body with a pleasant, even carbonation. Overall, a delicious APA albeit perhaps not as bright as I remember it being. Very quaffable nonetheless.",4.25,0.7943400798416383,0.7842
Heady Topper,"16 oz about 2 yo can. Pours deep golden with tall, long lasting, fluffy white head and lively carbonation. Aroma is of citrusy hops, bready malt and ripe fruit. Body is full and crisp. Herbal, citrusy hops dominate the palate with bready malt and tropical fruit in the background. Finish is long and very hoppy. I liked the brew this mellow. Fresh one probably would be too hoppy for me.",4.5,0.8280837442257162,0.7769
Double Sunshine,"Bomber. Pours deep orange, finger white head fades to a ring, soapy lace. Sweet citrusy aroma, mild ripe tropical fruit. Delish tropical fruit citrusy taste, touch of ripe fruit, dank piney woodsy hops, perfect balance. Soft creamy mouthfeel. Incredible brew, met the high expectations.",4.5,0.8147725155636837,0.7717
Double Citra®,"On tap at BBD's 10/3/15. Hazy peach pour with a thin white head. Great citrus aroma, taste is typical Citra flavor, just amped up. Great mouthfeel, slightly bitter finish.",4.5,0.7934765716476468,0.7713
Swish,"Been a couple years since I last tried Swish, it was too astringent then, but it tastes damn close to perfect now. Starting from the back, there's a balanced citrus bitter finish. Moderate dankness and a hint of savory vegetable with the juicy fruit punch. The aroma is more floral, but still backed by big fruity hops. Lots and lots of delicious, well balanced hops.",4.5,0.8042580834556343,0.7684
Swish," a cloudy mango color. Aroma is juicy hops with lots of tropical fruit. Notes of papaya, mango and citrus. Flavor follows the nose, lots of tropical fruit and citrus with a touch of bitterness in the back end. Mouthfeel is nice and juicy but has a little sharpness from the carbonation. Overall this was absolutely delicious.",4.75,0.7955284132064909,0.7607
Sip Of Sunshine,"A - Pours a lightly hazed amber with a one finger creamy whit head. Heavy amount of soapy lacing.  S - Aroma is tangerine, pineapple, grapefruit and resinous hops.  T - The taste is mango, tangerine, grapefruit, caramel malts and piney hops.  M - Medium bodies with medium carbonation. Creamy mouthfeel with a crisp dry finish.  O - A nice traditional dipa. The flavors are a perfect mix of citrus and piney hops. Very drinkable at 8%.",4.5,0.8034186431054273,0.7579
Green,"Wonderful NE style IPA pours a beautiful hazy gold color. The aroma on this thing jumped out of the glass, so much citrus and tropical flavors, mango, pineapple, a little less bitterness than Julius, but enough that it’s balanced. Mouthfeel is like a freakin pillow and the finish is crisp and juicy. This exceeded expectations.",4.75,0.7930090867588836,0.7569
Heady Topper,"Slightly hazy yellow color with two finger head and consumed in a snifter, sorry... Great floral and hop aromas. Smooth and creamy texture with cream vanilla and orange citrus flavors. Big, hoppy and full bodied mouthful, but so well balanced with all the other flavors. This is one of the smoothest and tastiest IIPA's I've ever had!",4.5,0.8312093634239008,0.7546
Fou' Foune,"Appearance: pours a light milky straw color. Less than a finger of a white head forms with a strong retention. as it swirls around semi solid lacing. it has a Milky haze and is completely opaque.   Smell: apricot, funky. Sour. Vinegar. Light wheaty base  Taste: opens with juicy apricots to nectarine flesh, lots of fruity flavors mostly citrus and stone fruit. in the middle comes a barnyard funk along with some solid oak flavors. lemon juice and a very light acidity comes through. slight wheat malt backbone. mild to low vinegar  Mouthfeel: lighter feel, quite a bit of funkiness but nothing over powering. some vinegar and a light acidity. very strong refreshing qualities.  Overall: a seriously killer beer. has all the funk you could want while remaining not only drinkable but refreshing as well. amazing fruit and sour qualities.",4.75,0.7958076805598682,0.7543
Haze,"Wonderfully juicy, creamy, big tropical fruit flavors, peachy, mango, nicely balanced by a minty, piney bitterness. Incredible feel, very soft, minimal lingering bitterness. Thick and hazy pale orange/yellow in the glass, lots of lacing. Drink as fresh as possible, a real treat.",4.75,0.7953021890134929,0.7506
Double Galaxy,"A-golden orange color with a nice white head and good lacing  S-citrus, tropical fruit, pine, floral notes, very fragrant  T-nice tropical fruit and citrus upfront with light grapefruit flavor, pine and bitter hoppy finish follow, well-balanced  F-medium body with moderate carbonation, crisp and yet smooth, alcohol well integrated  O-delicious and certainly and upper echelon DIPA",4.5,0.7973195421395052,0.7506
Julius,"Hazy opaque orange with one finger of creamy white foam that settles down to the thin cap. Aroma is a mix of orange, grapefruit, pineapple, mango, peaches and cream. The flavor starts with a flash of hoppy bitterness upfront, along with the citrus and other fruit notes from the nose. Some creamy sweetness follows, then dries out, leaving some bitter earthy hops and a subtle malt flavor. The feel of each sip is wonderfully smooth and creamy. A delicious and smooth beer that lives up to its reputation.",4.5,0.8118818829751846,0.743
Headroom,"Hazy straw yellow with a moderate sized head. The foam fades fast leaving minimal lacing.   Strong aroma of grapefruit citrus and a touch of tropical fruit. Smooth body, chewy, mild carbonation. Intense dank citrus hop flavors, grapefruit, tangerine, mango. Just enough grainy sweetness to hold it all together. Finishes dry with moderate bitterness. Lingering citrus when gone.   Reminds me of a less bitter heady Topper. Delicious!",4.5,0.8040895339653624,0.7424
Swish,"Murky, hazy, orange pineapple juice pour. Aroma and taste of pineapple, overripe guava, kiwi, ..tropical fruit mixed with acidic fruit. Doesn't have that sorbet, orange, banana, mango, non-acidic-fruit balance to smooth it out and soften it up. Mouthfeel is nice regardless with a pungent coating that ends with some green tea. Punchy hops sock you in the pie hole - imbalanced and aggressive. Looks/feels unstructured in appearance and taste. Would like more of a malt foundation with a stronger bitter finish to help mellow out the hops. As far as hop-forward IPAs go - this is it.",4.0,0.7967004535184481,0.7351
Very Hazy,"The beer comes in a medium gold hazy color.  The aroma pumps out of tropical fruit, pineapple, mango, citrus peel, tangerine, yellow grapefruit, bright citrus, white peach, without being overly juicy, fresh breadiness.  The flavor is insanity and arguably one of the best DIPAs around. The flavor is not too juicy with pineapple candy and ice, pulpy and pithy orange, grapefruit, white bready malt, onto grassiness and herbaceous. Medium plus mouhtfeel leaning towards creamy. The beer in soft for days like Haze, with a touch more drinkability despite its ABV bump with the sharpness on the beer towards the finish.",5.0,0.8056889639667064,0.7351
Lou Pepe - Framboise,"Fruity, soft, you can taste the raspberries and it doesn't get too sour in the aftertaste. Great beer that has just the right flavour and is well in balance.",4.75,0.8244640311309036,0.7351
Atrial Rubicite,"On cask (batch # 4) at the Hay Merchant, served in a 5 oz snifter, 25-Jun-2014. Vivid red color, slightly translucent, with a foamy, pink head. Brightly fruity, tart and funky sour with plenty of juicy raspberry flavor. Great balance and complexity.",4.5,0.7933598038152266,0.7351
Zombie Dust,"Exceptional beer. For how high the abv is, it's incredibly well balanced easpically for the high hop content. Notes of citrus on the nose, accompany a tart initial taste. A crisp, bitter finish that is surprisingly smooth. Great beer!",4.5,0.8137972779175555,0.7339
Trappist Westvleteren 12 (XII),"[ ] Medium Hoppy aroma herbal hops fruits from Forrest bread crust medium high level. First impression. [ ] Hugh malty grainy flavor, bread and prunes. [ ] Hugh creamy foam. Very good lacing [ ] Dry finish. Cherry, spicy  [ ] Fluffy, creamy and velvety palate [ ] Full bodied  [ ] Warm alcohol",4.75,0.8159512546368295,0.7178
Heady Topper,"Very Hazy and cloudy look. Smell is heavy with pine, hops and citrus. Taste is surprisingly refreshing and tasty for the heavy amount of hops. Mouthfeel is smooth for an unfiltered beer with a lingering hoppy taste. Delicious and drinkable beer. If you ever see it, give this one a try.",4.75,0.8002929557281329,0.7096
Heady Topper,"Golden with slight amber hue. Good foamy head and rich hop aroma. Mostly pine, with nutty, malty notes. Same flavor profile. Piney, lightly bitter and well balanced. Not especially complex.",4.25,0.8103712178458432,0.7003
Green,"2 weeks fresh. Really hazy yellow color with off-white head. Aroma is quite yeasty with dough and bread notes, also really hoppy with white grapes. Taste is hoppy with some sweet, fruity notes, also yeasty, juicy with a light bitterness on the finish. Medium body with soft carbonation. Quite smooth and easy drinking.",4.25,0.8167358327884375,0.6969
Citra,"02/2015 - Pineapple and mango fosho with mild pine, dank aromas; fruity, juicy, nice hoppy tang, tropical fruits on the palate; sweet, wee bitter, clean finish though.",4.5,0.8098772547155858,0.6908
Duck Duck Gooze,"On tap at Beavertown Extravaganza. Aroma has some sweet malt and fruity lambic notes. Taste is tart, fruity with floral yeast notes, some honey, clean malt and a hint of butterscotch. Really balanced and tasty.",4.5,0.8376617160078335,0.6908
Zombie Dust,"Poured into a tall clear pint glass. Very murky and cloudy golden color with many floaters, fluffy eggshell-colored head that has decent retention and good lacing. Head is also very bubbly.  Incredible smell. Lemons and lemongrass upfront along with a myriad of citrusy and floral notes. Notes of oranges, pineapple, tropical aromas.  Lemon and lemongrass are upfront on the palette. Malty biscuit accompanies the floral and citrus notes. Smooth feel, each swallow completes the taste and character of this beer. No domineering composition or aftertaste, altogether very well balanced between the hops and malts.",4.5,0.8035025080027842,0.6901
Very Green,"electric yellow look, with a crown of foam that eventually dissipates to leave behind some great lacing ... explosive tropical juicy aromas   earthy grass and pineapple/sherbert/grapefruit rind taste. not a lot of bitter punch - while this is a mouth-coating experience , it's smooth and very balanced. doesn't tire the palate in the least ... super soft, pillowy mouthfeel ... this is not as thick or chewy as regular green. it's creamy but very balanced.",4.5,0.7934583991710891,0.6774
Haze,"Pours a hazy, bright orange coloration with a small, fizzy head. Smells intensly of hoppy tropical and citrus aromas: passion fruit, guava, grapefruit and tangerine. Taste follows the nose, with a very hop-forward, juicy and slightly dank taste of tropical and citrus fruits: passion fruit, guava, grapefruit and tangerine. Almost no malt detectable at all. Pretty sweet and a little zesty, with a very light bitterness coming through in the aftertaste. V ery nice, smooth and creamy mouthfeel with medium carbonisation. This reminds me a LOT of Other Half Double Mosaic Daydream, without quite reaching its mouthfeel, but a slightly nicer balance and bitterness.",4.5,0.8174871256200518,0.6753
Pliny The Elder,"08/2013 - The nose is dank, aromatic hops with some floral, malty notes up front; orange, pine, more malts on the palate; very impressive mouthfeel; bitter, sticky, chewy finish, yet it's clean and quaffable. That's a scary thought. One of the best West coast IPAs out there!",4.5,0.7957775701473657,0.6727
Abner,"This one combines bitter grapefruit, soft peach, and earthy hops. Also has lemon and tangerine. Its sweet with pine notes, but its not too thick or syrupy. Mouth feel is medium and crisp. Its very refreshing. Glad I got to try this.",4.25,0.7984906775574615,0.6723
King Julius,"Pours bright orange, hazy and opaque. Smells of sweet orange and citrus hops. Taste follows the smell. This beer is incredibly hoppy and flavorful, with just enough bitter finish to make you go back for another sip, again and again. Incredible soft carbonation. A top, top beer.",4.75,0.7941155890814834,0.6605
Julius,"""The Can That Stepped into Yesterday"" 3/06/19 Nose is slightly muted to me, some orange pith and dank earthy hop. Flavor is straight orange gummy bears with a dank bitter finish. Mouthfeel is also very excellent, chewy with the exact right amount of carbonation. Overall the flavor is mind blowing, so smooth, balanced orange gummys with bitter pith and excellent carbonation to carry the flavor through.",4.5,0.8026935499319375,0.647
Sip Of Sunshine,"A deliciously juicy IPA. Fruity, tropical flavors and aromas and a full, creamy mouthfeel come together to create a very enjoyable beer. A little bitter for my taste, so it's not perfect, but I can appreciate it for what it is and will likely looking for it in the future.",4.25,0.801430978784065,0.6442
Fou' Foune,"Tasted from bottle. Pours a hazy orange with nice head. Fruity aroma with citrus notes. Flavors of apricot, orange and some sour funk. Crisp and easily crushable. Not overly sour. Incredible.",4.75,0.8193762462223257,0.6369
Double Sunshine,"Pours a lightly hazy orange in color with a finger of tight white head. Aroma has grapefruit, orange, piney, and herbal notes. Taste hits the same notes as the aroma adding some tropical notes. Intensely hoppy yet super smooth. Medium bodied with moderate carbonation. Very tasty and drinkable. I’d absolutely seek this out again.",4.75,0.8083830730647832,0.6326
Sip Of Sunshine,"Tropical fruits on the aftertaste. Hoppy smell, great golden colour and mouthfeel with enough effervescence that you go back to get more of the fruit burst.",4.5,0.7990836994754809,0.6249
Julius,"it's a juicy, fruity hoppy beer. One of my favorites. Look a hazy dark orange tan. plentiful lacing Smell fruit hoppy overtones Taste mellow, citrus flavor with a hoppy after taste Feel surprisingly juicy for a beer",4.75,0.8193633263942136,0.6124
Haze,Canned 19 Jan 2017. Aroma is apricots and peach with a subtle sweet caramel. Palate is full of flavour and a perfect balance of dried apricots and a long dry bitterness.,4.75,0.7970754696112875,0.6124
Sip Of Sunshine,"Look: Slightly hazy amber with a cream-colored head. Smell: Bubblegum, mango, pineapple, grapefruit. Spicy herbal hop aroma. Taste: Light grapefruit/lemon citrus and tropical fruit. Mango and bubblegum. Just the right amount of herbal hop bitterness on the finish. Clean, balanced, and delicious. Feel: Light- to medium-bodied, tingly carbonation. Overall: This is a real winner -- can't think of anything bad to say about this beer.",4.5,0.8008324966649886,0.6124
Fou' Foune,"People differ in opinion, but I loved the fruity, tart, bitter and slightly funky flavor.  Look: Hazy golden with a thin white head  Aroma: tart green apples and apricot  Flavor: The flavor is tart apple, pear, apricot, maybe orange, some yeasty funk, maybe white wine, a dry oakie bitterness at the end. It is delicious.  Feel: it's light and refreshing",4.5,0.7937347176730198,0.611
Haze,"Can to chalice. Thick head with lots of retention, lace on glass. Hazy orange color. Combination of tropical fruit and earthy dankness in the nose. Big fruity hop flavor, with grapefruit, orange, melon, followed by similar earthy finish. Smooth mouthfeel, very drinkable. Excellent DIPA.",4.25,0.8074667234399162,0.6096
JJJuliusss,"This is the absolute epitome of citrus juice-bomb IPAs. An almost perfect beer - dark orange light-swallowing in color, a bouquet of fresh, juicy citrus in the aroma, a nice level of carbonation, and an absolute transcendent taste of heavy citrus and some dank earthiness in not quite balance. Best IPA I've ever had.",5.0,0.8033717970129903,0.6037
Fou' Foune,"Very fruity! Pure apricots. So much fruit, accompanied by wooden stone qualities, fermented apricots and leathery wood. Perfectly carbonated, with a very refreshing light body. Refreshing, juicy, with a sour lemon peel infusion taste, leaving with little to no aftertaste!",4.75,0.7980497380895492,0.5944
KBS (Kentucky Breakfast Stout),"Bourbon aroma is dominant along with sweet dark malt, light roasted malt, chocolate and dark fruit aromas. Full bodied with medium light carbonation. Silky, lush mouthfeel with definitive boozy warmth. Similar to the aroma, the bourbon flavor, although mellow, dominates the flavor. Sweet dark malt and roasted malt flavors followed by medium high hop bitterness. Finished semi-dryly with roasted malt and boozy notes and a lingering earthy bitterness.",4.0,0.8070737700218589,0.5859
Haze,"16oz can dated 9/14/17.  Pours cloudy, opaque gold with a short-lived head of tight white. Minimal lacing or retention. Aromatics are lush with fresh peach and orange sherbet. Medium bodied with a creamy, soft mouthfeel. Peaches, orange, and candied grapefruit on the palate. Minimal bitterness, zero malt, and quite dry. Finishes with lingering tropical fruit.  Great beer. Loads of peach character, very smooth, and insanely drinkable for such a hop-bomb.",4.75,0.799127037216752,0.5719
Dinner,L- Pours a hazy tangerine color with fluffy white head.  S- Citrus on the nose.  T- Fruity and resinous. Starts out some mild then mid palette lots of juicy hops.  F- Crisp and juicy.   O- Excellent world class beer.,4.75,0.8015542878720294,0.5719
