product_name,product_review,similarity_score,user_rating,Sentiment Score
Space Trace,"2016 vintage.  A: Pours pitch black with a thin medium brown head that fizzles out quickly.  S: Heavenly dark cocoa with coconut, a bit of vanilla bean and nuts, cardamom, and moderate bourbon. Like an insanely good bourbon-soaked chocolate bar.   T: Rich melted dark chocolate, moderate toasted coconut, cola, and very light roast and coffee with medium-light sweetness. The taste sits on the palate for a good long while.  M: Thick, mouth coating, and a bit sticky. Full body with medium carbonation. Mild alcohol warmth.  O: Really delicious with an insanely good aroma. Flavors are extremely well integrated. The coconut still pops after over 6 months.",0.6679838125867683,4.75,0.9759
Black Tuesday,"2013 vintage, cellared 4+ years. Very strong and complex, great for aging.  Lots of big, sweet caramel toffee and raisin, vanilla and slightly sour cherry, port wine flavors. Boozy and full bodied but very smooth and mellow - some family members complained of a slight medicinal quality but I thought it was not at all harsh. A lovely sipper for after Christmas dinner!   Aged this old there's almost no detectable roast flavors of coffee or chocolate, just a nice old sweetness. Aromas have definitely faded compared to what previous reviewers say. I'd like to try a fresher batch, as this may have already peaked.",0.6705848751713089,4.5,0.9759
Enjoy By IPA,"Devastatingly DANK! The marketing on the can embraces the date! This was ""Enjoy By 4.20.2018"". It was canned on 3-14-2018, and meets the 'fresh' standards when enjoyed. :-)  Stone did not disappoint with this DIPA. I thoroughly enjoyed this, and will definitely pick up some more. Excellent hops forward IIPA!!! I have enjoyed the ""Enjoy By"" series, and will continue to follow it.",0.5719038923820206,4.75,0.9759
Peche 'n Brett,"Very hazy amber pour with a nice two finger head that sticks around for quite awhile before receding to a lasting ring. Palate is peachy, spicy, moderately funky, with a beautiful balance among the three. The tartness is somewhat restrained, but its level works perfectly. One of the best peach sours I’ve had the privilege to enjoy.",0.7037352246676071,4.75,0.9758
Swish,"Canned 3/23. Drank from a snifter.  Pours a hazy orange juice look with a thick head and heavy lacing. Love that look.   Smells like a juice bomb. OJ, pineapple, citrus slap to the nose. Amazing.   Tastes like a hoppy juice bomb. Dank AF. So good.   Mouth feel is amazing with a touch of grit.   Overall I love this beer. Glad I have a few more. If you don't like this, not sure what I can say...your taste buds are broken. Love the hazy juice bomb hope IPAs.",0.5915700257423364,4.75,0.9758
Kentucky Brunch Brand Stout,"This was such an incredible beer. I truly never thought I would try it but yet again, a friend came through. So much maple and coffee on the nose. The beer itself is thick and palate coating. Perfect amount of sweetness from the maple, mixed with a complimentary but not overpowering touch of coffee. Truly world class. Gotta say...trades through the roof for a reason but it's a tiny bottle...hard pressed to ever catch me trading my cellar though.",0.6184373109475532,4.75,0.9758
Society & Solitude #4,"I received this from @jhavs. Canned on 10/22/2018. Poured into Spiegelau IPA glass. It has a classic NEIPA appearance: turbid, muddy-golden in color with a large foamy bright white cap and abundant, thick, lacing. The nose features lemon, tangerine, grapefruit, peach, a whiff of vanilla, and light floral hops. Wow, is this delicious! It opens rather tart with lots of lemon and grapefruit notes, balanced by sweet tangerine and other hints of tropical fruit. At the finish of the sip there is a subtle but noticeable appearance of vanilla that becomes more apparent as the glass warms and gives it a creamsicle quality. The bill of Citra and Galaxy hops is very flavorful and only slightly bitter. It finishes with a touch of pepper. The mouth feel is superb: rich and creamy with a perfect level of carbonation, and the 8% ABV provides lots of substance. Overall, I'm believing the hype. S&S #4 is sensational!",0.7082402385089379,4.5,0.9758
Swish,"A: Looks amazing. Super hazy, almost grapefruit juice color with a one finger bone white head.   S: Pretty huge aroma with a lot of citrus peel, grapefruit, herbaceous hops, pine and a little bit of papaya and mango in the background.   T: A good amount of grapefruit pith and pine and then just a scraping wave of citrus pith across your palate. Finishes with a huge amount of grapefruit and lemon pith. Some nice restrained tropical fruit notes in the background as well. This beer doesn't mess around and it's delicious.",0.6517152176426438,4.5,0.9758
Black Tuesday,"The only thing I got out of this was ALCOHOL!! Overrated stout! Not a terrible beer by any means, but definitely does not deserve the score it has. Not as complex and balanced as I was hoping. Very strong and in your face. Almost a chore to put down because of the alcohol content. I’ve have strong beers that went down like butter, but this one does not.",0.6257342806749008,4.0,0.9758
Enjoy By IPA,"Enjoyed 44 days after brewing, so this isn’t quite as fresh as Stone had intended.  Appearance: Pours amber-golden in pint glass, with heavy white suds but with a small head and little lace.  Aroma: Brilliant tropical hops, with citrus, pineapple, mango…absolute hoppy bliss!  Taste: Strong on the bitter note, with tropical hops yumminess emanating through. Definitely a potent imperial IPA, with bitterness lingering in the finish. A stunning IPA and wholly delicious.",0.666765029981953,4.0,0.9758
Society & Solitude #4,Can: Poured a bright hazy yellow color ale with a nice large pure white foamy head with good retention and some lacing. Aroma of fresh floral undertones notes of citrusy and light tropical notes with dank herbal notes and subtle residual sugar notes. Taste is a great mix of dank herbal nots with superb floral undertones notes of citrus and tropical fruits with right amount of residual sugar. Body is full with good carbonation. Solid IPA that I wish I could have access to on a regular basis.,0.7057539557247374,4.5,0.9758
Sip Of Sunshine,"Canned on 10/10/2018. Poured into Spiegelau IPA glass. It pours a lovely golden-honey color with a large, fluffy, bright white head and spotty, soapy, elegant lacing. There are myriad tiny bubbles ascending the glass. It's as pretty an IPA pour as you'll see. It has a resinous smell of lemon, grapefruit, tangerine, onion, a hint of sweet malt, and lots of spicy floral notes. It has almost a Belgian quality and its highly aromatic. It's absolutely delicious! Softer than the smell indicates, I taste bitter lemon and grapefruit rind, sweet malt, resinous pine, and bitter, biting hops. As the glass warms, I taste more tangerine and mango. It's exquisitely balanced. It has a rich mouth feel for a single IPA with pleasant carbonation, and the 8% ABV seems perfect: it gives lots of character but doesn't distract from the taste. Overall, I haven't had many single IPAs with flavors as bold and balanced as Sip. It really drinks like a bigger beer. It deserves its World Class rating.",0.7051653192136942,4.5,0.9757
Haze,"Experiment Time: I had a week old Haze and a three month old Haze.  My buddy and I did a side by side blind taste test. My wife poured each can into two mugs and here's what we found:  First of all, it was yet another run of the mill Tree House IPA. Delicious, but predictable. Three month old Tree House didn't taste bland and dead. I actually prefered it in some manner to the week old IPA. Three month old IPA has all the flavor profile but is alot more mellow. You can taste and smell the bouquet of orange and citrus without the backbite of bitterness. The fresh one had more punch and bite, but not overwhelmingly so. That being said, I remember having a Haze a few months ago and it was too dank and dark for my approval.   I honestly think that the only difference between one Tree House IPA and the next is one or two scoops of hops or a slightly different PH level in the water. It should be pretty clear that they are trying tot dial in on the greatest version of what they invented - and each iteration has a new label and write up to get us all excited about drinking the repackaged, ever so slightly tweaked version of our favorite old citrusy IPA's.",0.5884654024199935,3.75,0.9757
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"Dark dark brownish black like a sludge oil. Very gooey almost with a prevelant tan head and thick sticky lacing.  Coffee, vanilla, bing cherry, cocunut, toffee, toasty oak, and bitter cocoa. No alcohol present in the aroma, but a nice malt background.  Huge beer, delicious cappuccino, fresh coffee grounds, toasty coconut, malty caramel, and dark choclate, heavy cream, honey, mollasses. Massive and uncannily silky smooth. Slight alcohol burn in the chest. Somewhat high is residual sweetness but not coyingly so. Could drink this monster all day long if the high alcohol doesn't get you first. Nearly a perfect beer.",0.646146317440353,5.0,0.9757
